,owner,origen,weapon,platform,total,number,Status,url
4494,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-469 jeep,13,2,"['damaged', 'abandoned']",https://i.postimg.cc/kGck4KM2/257.png
4495,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-469 jeep,13,1,['captured'],https://i.postimg.cc/HLT8ySnD/1014.jpg
4496,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-469 jeep,13,2,['captured'],https://i.postimg.cc/tgpMs65F/Screenshot-8026.png
4497,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-469 jeep,13,3,['captured'],https://i.postimg.cc/kXMB2DzL/43.png
4498,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-469 jeep,13,4,['captured'],https://i.postimg.cc/90crT04r/776.png
4499,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-469 jeep,13,5,['captured'],https://i.postimg.cc/vHXz28qN/3f.jpg
4500,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-469 jeep,13,6,['captured'],https://i.postimg.cc/zvQDMzvw/2015-uaz469-capt-28-02-22.jpg
4501,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-31514,2,1,['destroyed'],https://i.postimg.cc/x8DLK4J5/2004-UAZ-31514-destr-05-06-23.jpg
4502,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-31514,2,2,['destroyed'],https://i.postimg.cc/MGb51frk/2014-UAZ-3151-destr-19-07-23.jpg
4503,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,1,['destroyed'],https://i.postimg.cc/Kc5kxLHn/hh6.jpg
4504,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,2,['destroyed'],https://i.postimg.cc/k5mD2Xc6/76.jpg
4505,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,3,['destroyed'],https://i.postimg.cc/3R9d5LPR/2000.jpg
4506,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,4,['destroyed'],https://i.postimg.cc/BQndX72n/2003-uaz452-kozak2-destr.jpg
4507,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,5,['destroyed'],https://i.postimg.cc/brrtrVJM/2022-11-13-UA-UAZ-452-destroyed.jpg
4508,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,6,['destroyed'],https://i.postimg.cc/90FYgx9C/1013-uaz452-destr.jpg
4509,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,7,['destroyed'],https://i.postimg.cc/DwXXRtKz/2006-uaz452-destr-27-02-23.jpg
4510,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,8,['destroyed'],https://i.postimg.cc/x8DJS72P/2004-uaz452-destr-07-03-23.jpg
4511,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,9,['destroyed'],https://i.postimg.cc/SNGXwDtW/2006-uaz452-destr-12-03-23.jpg
4512,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,10,['destroyed'],https://i.postimg.cc/fbVBSgZf/2006-uaz452-destr-15-03-23.png
4513,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,11,['destroyed'],https://i.postimg.cc/c4gF8Hd0/2004-ua452-destr-07-03-23.jpg
4514,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,12,['destroyed'],https://i.postimg.cc/MTZSxKxv/4f21.png
4515,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,13,['destroyed'],https://i.postimg.cc/0QTzDNNn/2002-uaz452-destr-20-03-23.jpg
4516,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,14,['destroyed'],https://i.postimg.cc/Gphj6Dxr/549.png
4517,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,15,['destroyed'],https://i.postimg.cc/5NpMjjVq/763.png
4518,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,16,['destroyed'],https://i.postimg.cc/zBL2gvKw/2003-uaz452-destr-05-05-23.jpg
4519,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,17,['destroyed'],https://i.postimg.cc/QNPmbqzH/2002-UAZ-452-destr-24-01-23.jpg
4520,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,18,['destroyed'],https://i.postimg.cc/Ss1rHLN1/2032-UAZ-452-destr-23-04-23.jpg
4521,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,19,['destroyed'],https://i.postimg.cc/KvqJyK7P/2007-uaz452-destr-28-05-23.jpg
4522,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,20,['destroyed'],https://i.postimg.cc/kMyTfYBh/2030-UAZ-452-destr-21-11-22.jpg
4523,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,21,['destroyed'],https://i.postimg.cc/2yTTyysf/2032-UAZ-452-destr-03-06-23.jpg
4524,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,22,['destroyed'],https://i.postimg.cc/G2xhyXrN/2006-uaz452-destr-10-06-23.jpg
4525,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,23,['destroyed'],https://i.postimg.cc/FFqfPxBy/2009-uaz452-destr-21-01-23.jpg
4526,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,24,['destroyed'],https://i.postimg.cc/RhFFXZXP/2008-uaz452-destr-23-11-22.jpg
4527,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,25,['destroyed'],https://i.postimg.cc/SQZDdP1x/2003-uaz452-destr-15-04-22.jpg
4528,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,26,['destroyed'],https://i.postimg.cc/Y9MbDBwh/2014-uaz452-destr-09-06-23.jpg
4529,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,27,['destroyed'],https://i.postimg.cc/YC3NMNJp/2004-UAZ-452-destr-17-07-22.jpg
4530,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,28,['destroyed'],https://i.postimg.cc/kXbTXsdk/2022-UAZ-452-destr-30-04-23.jpg
4531,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,29,['destroyed'],https://i.postimg.cc/6QHg5QjX/443k.png
4532,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,30,['destroyed'],https://i.postimg.cc/DwTzQGQT/480.png
4533,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,31,['destroyed'],https://i.postimg.cc/mZjttJgN/2011-uaz452-destr-12-10-23.jpg
4534,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,32,['destroyed'],https://i.postimg.cc/Hk2hS82z/2006-UAZ-452-destr-24-03-23.jpg
4535,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,1,['damaged'],https://i.postimg.cc/QxtH06yD/2000-uaz452-dam-06-01-23.jpg
4536,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,1,"['damaged', 'abandoned']",https://i.postimg.cc/T3K9sgbT/32770.png
4537,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,1,['captured'],https://i.postimg.cc/NFjnSrgK/bl.png
4538,UA,['the Soviet Union'],"Trucks, Vehicles, and Jeeps",UAZ-452 van,36,2,['captured'],https://i.postimg.cc/d0vnz2LL/2dh.png
4539,UA,['Germany'],"Trucks, Vehicles, and Jeeps",Armoured Volkswagen Amarok pickup truck,1,1,"['damaged', 'captured']",https://i.postimg.cc/tgB7S9GQ/65.png
4540,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,1,['destroyed'],https://i.postimg.cc/CKw9gRPm/76400.png
4541,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,2,['destroyed'],https://i.postimg.cc/3RjX9jjM/2014-Bogdan-2351-ambulance-pickup-truck-destr-06-07-22.jpg
4542,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,3,['destroyed'],https://i.postimg.cc/KY61mKW1/2010-Bogdan-2351-ambulance-destr-01-04-22.jpg
4543,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,4,['destroyed'],https://i.postimg.cc/RFwNhSrX/2022-Bogdan-2351-ambulance-pickup-truck-destr-15-04-22.jpg
4544,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,5,['destroyed'],https://i.postimg.cc/Kc6K01RR/2000-Bogdan-2351-ambulance-pickup-truck-destr-18-05-22.jpg
4545,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,6,['destroyed'],https://i.postimg.cc/rm29YyLz/2003-Bogdan-2251-ambulance-destr-17-08-22.jpg
4546,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,7,['destroyed'],https://i.postimg.cc/FFCLV8WL/4476.png
4547,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,8,['destroyed'],https://i.postimg.cc/zBq5YXKN/2000-Bogdan-2251-Ambulance-destr-31-05-23.jpg
4548,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,9,['destroyed'],https://i.postimg.cc/FF3y9N8B/2000-Bogdan-2251-ambulance-destr-07-11-22.jpg
4549,UA,['Ukraine'],"Trucks, Vehicles, and Jeeps",Bogdan-2251 ambulance pickup truck,16,10,['destroyed'],https://i.postimg.cc/VLwjv2cL/2010-Bogdan-2251-ambulance-destr-31-08-22.jpg
